BusinessName,Cuisine,DishName,DishRating,DishPrice
Restaurant_321,Cafe,Avocado Toast,2.3,650
Restaurant_321,Cafe,Granola Bowl,2.9,550
Restaurant_321,Cafe,Cappuccino,3.2,350
Restaurant_321,Cafe,Blueberry Muffin,3.8,250
Restaurant_322,Italian,Penne Arrabbiata,3.9,850
Restaurant_322,Italian,Margherita Pizza,3.8,900
Restaurant_322,Italian,Focaccia,2.9,350
Restaurant_322,Italian,Risotto,3.4,1200
Restaurant_322,Italian,Cannoli,3.4,400
Restaurant_322,Italian,Tiramisu,4.1,600
Restaurant_322,Italian,Bruschetta,3.5,450
Restaurant_322,Italian,Pasta Carbonara,3.2,1000
Restaurant_323,Fast Food,Fish Fillet,5.0,550
Restaurant_323,Fast Food,Fried Chicken,4.9,700
Restaurant_323,Fast Food,Coleslaw,5.0,200
Restaurant_323,Fast Food,BBQ Wings,4.6,750
Restaurant_323,Fast Food,Loaded Fries,5.0,550
Restaurant_324,Cafe,Cheese Toastie,2.8,380
Restaurant_324,Cafe,Avocado Toast,2.8,650
Restaurant_324,Cafe,Eggs Benedict,2.9,750
Restaurant_324,Cafe,Scone,2.5,220
Restaurant_324,Cafe,Club Sandwich,2.2,700
Restaurant_324,Cafe,Blueberry Muffin,1.6,250
Restaurant_325,Mexican,Nachos,3.5,700
Restaurant_325,Mexican,Elote,2.4,300
Restaurant_325,Mexican,Enchiladas,2.1,900
Restaurant_325,Mexican,Chicken Quesadilla,3.4,750
Restaurant_325,Mexican,Flan,1.8,300
Restaurant_326,British,Beans on Toast,1.0,350
Restaurant_326,British,Victoria Sponge,1.1,450
Restaurant_326,British,Sticky Toffee Pudding,1.4,400
Restaurant_326,British,Cornish Pasty,1.4,500
Restaurant_326,British,Scotch Egg,1.6,380
Restaurant_326,British,Full English Breakfast,1.6,850
Restaurant_326,British,Fish & Chips,1.9,950
Restaurant_326,British,Shepherd's Pie,1.0,1200
Restaurant_327,Chinese,Bok Choy,4.0,400
Restaurant_327,Chinese,Sweet & Sour Chicken,4.3,900
Restaurant_327,Chinese,Kung Pao Chicken,3.2,950
Restaurant_327,Chinese,Peking Duck,4.1,1800
Restaurant_327,Chinese,Fried Dumplings,3.6,650
Restaurant_327,Chinese,Egg Fried Rice,2.7,550
Restaurant_327,Chinese,Dim Sum,2.0,700
Restaurant_327,Chinese,Wonton Soup,3.8,600
Restaurant_328,Mexican,Beef Tacos,1.9,650
Restaurant_328,Mexican,Burrito Bowl,1.5,850
Restaurant_328,Mexican,Churros,1.0,350
Restaurant_328,Mexican,Nachos,1.3,700
Restaurant_328,Mexican,Chicken Quesadilla,2.0,750
Restaurant_328,Mexican,Guacamole & Chips,2.8,500
Restaurant_328,Mexican,Elote,2.2,300
Restaurant_329,British,Fish & Chips,1.3,950
Restaurant_329,British,Beef Wellington,1.5,1800
Restaurant_329,British,Scotch Egg,1.8,380
Restaurant_329,British,Victoria Sponge,1.4,450
Restaurant_329,British,Sticky Toffee Pudding,1.0,400
Restaurant_330,South Asian,Mango Lassi,1.4,250
Restaurant_330,South Asian,Chicken Tikka Masala,1.0,950
Restaurant_330,South Asian,Onion Bhaji,1.6,300
Restaurant_330,South Asian,Lamb Biryani,1.0,1100
Restaurant_330,South Asian,Garlic Naan,1.3,80
Restaurant_331,Mediterranean,Tzatziki,4.0,350
Restaurant_331,Mediterranean,Lamb Shawarma,3.9,900
Restaurant_331,Mediterranean,Greek Salad,4.1,550
Restaurant_331,Mediterranean,Falafel Wrap,4.4,550
Restaurant_331,Mediterranean,Moussaka,3.9,1100
Restaurant_331,Mediterranean,Baklava,3.6,350
Restaurant_331,Mediterranean,Tabbouleh,3.4,400
Restaurant_331,Mediterranean,Stuffed Vine Leaves,3.8,650
Restaurant_332,Cafe,Blueberry Muffin,1.5,250
Restaurant_332,Cafe,Cappuccino,2.5,350
Restaurant_332,Cafe,Smoothie,2.0,400
Restaurant_332,Cafe,Granola Bowl,2.6,550
Restaurant_332,Cafe,Club Sandwich,1.5,700
Restaurant_332,Cafe,Scone,2.2,220
Restaurant_332,Cafe,Cheese Toastie,2.5,380
Restaurant_333,Mexican,Churros,2.9,350
Restaurant_333,Mexican,Guacamole & Chips,1.8,500
Restaurant_333,Mexican,Enchiladas,2.3,900
Restaurant_333,Mexican,Beef Tacos,3.0,650
Restaurant_333,Mexican,Nachos,2.9,700
Restaurant_333,Mexican,Elote,3.6,300
Restaurant_334,Fast Food,Beef Burger,3.6,650
Restaurant_334,Fast Food,BBQ Wings,3.2,750
Restaurant_334,Fast Food,Fish Fillet,2.3,550
Restaurant_334,Fast Food,Hot Dog,3.5,400
Restaurant_334,Fast Food,Fried Chicken,3.1,700
Restaurant_334,Fast Food,Milkshake,3.1,350
Restaurant_334,Fast Food,Loaded Fries,3.3,550
Restaurant_335,British,Shepherd's Pie,5.0,1200
Restaurant_335,British,Scotch Egg,3.6,380
Restaurant_335,British,Victoria Sponge,4.9,450
Restaurant_335,British,Cornish Pasty,4.4,500
Restaurant_335,British,Full English Breakfast,4.2,850
Restaurant_335,British,Fish & Chips,4.9,950
Restaurant_335,British,Jacket Potato,5.0,420
Restaurant_336,Mediterranean,Tzatziki,4.9,350
Restaurant_336,Mediterranean,Falafel Wrap,3.8,550
Restaurant_336,Mediterranean,Grilled Halloumi,5.0,800
Restaurant_336,Mediterranean,Tabbouleh,4.2,400
Restaurant_336,Mediterranean,Baklava,5.0,350
Restaurant_336,Mediterranean,Lamb Shawarma,5.0,900
Restaurant_336,Mediterranean,Greek Salad,4.1,550
Restaurant_337,Cafe,Cappuccino,2.4,350
Restaurant_337,Cafe,Club Sandwich,3.7,700
Restaurant_337,Cafe,Scone,2.6,220
Restaurant_337,Cafe,Cheese Toastie,2.9,380
Restaurant_337,Cafe,Croissant,3.5,280
Restaurant_337,Cafe,Smoothie,2.9,400
Restaurant_338,Italian,Pasta Carbonara,1.7,1000
Restaurant_338,Italian,Risotto,1.1,1200
Restaurant_338,Italian,Focaccia,1.6,350
Restaurant_338,Italian,Penne Arrabbiata,1.2,850
Restaurant_338,Italian,Minestrone Soup,1.4,500
Restaurant_338,Italian,Lasagne,2.1,1100
Restaurant_338,Italian,Bruschetta,1.7,450
Restaurant_339,British,Shepherd's Pie,4.7,1200
Restaurant_339,British,Beans on Toast,3.7,350
Restaurant_339,British,Beef Wellington,5.0,1800
Restaurant_339,British,Fish & Chips,4.8,950
Restaurant_339,British,Full English Breakfast,5.0,850
Restaurant_339,British,Scotch Egg,5.0,380
Restaurant_339,British,Victoria Sponge,5.0,450
Restaurant_339,British,Jacket Potato,4.4,420
Restaurant_340,British,Full English Breakfast,1.0,850
Restaurant_340,British,Cornish Pasty,1.1,500
Restaurant_340,British,Beef Wellington,1.0,1800
Restaurant_340,British,Beans on Toast,1.3,350
Restaurant_340,British,Jacket Potato,1.4,420
Restaurant_340,British,Scotch Egg,1.1,380
Restaurant_340,British,Sticky Toffee Pudding,1.7,400
Restaurant_341,Chinese,Wonton Soup,1.9,600
Restaurant_341,Chinese,Kung Pao Chicken,1.6,950
Restaurant_341,Chinese,Dim Sum,2.1,700
Restaurant_341,Chinese,Egg Fried Rice,3.1,550
Restaurant_341,Chinese,Chow Mein,3.0,800
Restaurant_341,Chinese,Bok Choy,2.7,400
Restaurant_341,Chinese,Peking Duck,2.1,1800
Restaurant_342,British,Victoria Sponge,1.6,450
Restaurant_342,British,Sticky Toffee Pudding,1.5,400
Restaurant_342,British,Beef Wellington,1.0,1800
Restaurant_342,British,Cornish Pasty,1.0,500
Restaurant_342,British,Scotch Egg,3.4,380
Restaurant_343,British,Beans on Toast,3.0,350
Restaurant_343,British,Full English Breakfast,4.1,850
Restaurant_343,British,Sticky Toffee Pudding,3.5,400
Restaurant_343,British,Shepherd's Pie,4.2,1200
Restaurant_343,British,Cornish Pasty,3.4,500
Restaurant_343,British,Fish & Chips,2.7,950
Restaurant_344,Fast Food,Onion Rings,2.7,350
Restaurant_344,Fast Food,Coleslaw,2.9,200
Restaurant_344,Fast Food,Milkshake,3.0,350
Restaurant_344,Fast Food,Chicken Wrap,2.4,600
Restaurant_344,Fast Food,Loaded Fries,2.1,550
Restaurant_344,Fast Food,Beef Burger,3.4,650
Restaurant_345,British,Cornish Pasty,2.4,500
Restaurant_345,British,Beef Wellington,3.4,1800
Restaurant_345,British,Sticky Toffee Pudding,2.6,400
Restaurant_345,British,Fish & Chips,2.9,950
Restaurant_345,British,Full English Breakfast,2.9,850
Restaurant_345,British,Beans on Toast,2.5,350
Restaurant_345,British,Scotch Egg,1.9,380
Restaurant_345,British,Shepherd's Pie,2.9,1200
Restaurant_346,British,Sticky Toffee Pudding,4.3,400
Restaurant_346,British,Scotch Egg,4.3,380
Restaurant_346,British,Beans on Toast,4.6,350
Restaurant_346,British,Shepherd's Pie,4.1,1200
Restaurant_346,British,Jacket Potato,4.5,420
Restaurant_347,Cafe,Club Sandwich,4.9,700
Restaurant_347,Cafe,Avocado Toast,4.7,650
Restaurant_347,Cafe,Croissant,4.5,280
Restaurant_347,Cafe,Blueberry Muffin,4.9,250
Restaurant_347,Cafe,Granola Bowl,4.0,550
Restaurant_347,Cafe,Scone,3.8,220
Restaurant_348,Chinese,Sweet & Sour Chicken,1.4,900
Restaurant_348,Chinese,Chow Mein,1.9,800
Restaurant_348,Chinese,Egg Fried Rice,1.0,550
Restaurant_348,Chinese,Kung Pao Chicken,1.0,950
Restaurant_348,Chinese,Bok Choy,1.8,400
Restaurant_348,Chinese,Dim Sum,1.0,700
Restaurant_348,Chinese,Peking Duck,1.0,1800
Restaurant_349,Italian,Lasagne,3.8,1100
Restaurant_349,Italian,Risotto,3.8,1200
Restaurant_349,Italian,Minestrone Soup,3.6,500
Restaurant_349,Italian,Margherita Pizza,3.9,900
Restaurant_349,Italian,Focaccia,3.2,350
Restaurant_349,Italian,Pasta Carbonara,3.7,1000
Restaurant_349,Italian,Tiramisu,3.6,600
Restaurant_349,Italian,Cannoli,4.2,400
Restaurant_350,Fast Food,Hot Dog,2.9,400
Restaurant_350,Fast Food,Fish Fillet,2.5,550
Restaurant_350,Fast Food,Onion Rings,3.8,350
Restaurant_350,Fast Food,Beef Burger,2.8,650
Restaurant_350,Fast Food,Loaded Fries,4.0,550
Restaurant_351,Mexican,Chicken Quesadilla,3.2,750
Restaurant_351,Mexican,Enchiladas,2.4,900
Restaurant_351,Mexican,Elote,3.7,300
Restaurant_351,Mexican,Churros,3.0,350
Restaurant_351,Mexican,Pico de Gallo,3.2,250
Restaurant_351,Mexican,Nachos,3.3,700
Restaurant_352,Chinese,Dim Sum,1.5,700
Restaurant_352,Chinese,Fried Dumplings,1.8,650
Restaurant_352,Chinese,Kung Pao Chicken,2.1,950
Restaurant_352,Chinese,Sweet & Sour Chicken,2.4,900
Restaurant_352,Chinese,Wonton Soup,1.6,600
Restaurant_352,Chinese,Peking Duck,2.8,1800
Restaurant_352,Chinese,Bok Choy,1.5,400
Restaurant_353,South Asian,Mango Lassi,3.0,250
Restaurant_353,South Asian,Onion Bhaji,3.0,300
Restaurant_353,South Asian,Seekh Kebab,3.1,750
Restaurant_353,South Asian,Gulab Jamun,2.9,200
Restaurant_353,South Asian,Garlic Naan,2.7,80
Restaurant_353,South Asian,Lamb Biryani,2.8,1100
Restaurant_354,Cafe,Granola Bowl,1.9,550
Restaurant_354,Cafe,Cappuccino,1.9,350
Restaurant_354,Cafe,Croissant,1.2,280
Restaurant_354,Cafe,Cheese Toastie,1.8,380
Restaurant_354,Cafe,Club Sandwich,1.4,700
Restaurant_355,Mediterranean,Moussaka,5.0,1100
Restaurant_355,Mediterranean,Tzatziki,5.0,350
Restaurant_355,Mediterranean,Greek Salad,5.0,550
Restaurant_355,Mediterranean,Hummus & Pita,5.0,450
Restaurant_355,Mediterranean,Tabbouleh,5.0,400
Restaurant_356,British,Beans on Toast,4.8,350
Restaurant_356,British,Shepherd's Pie,3.7,1200
Restaurant_356,British,Scotch Egg,5.0,380
Restaurant_356,British,Beef Wellington,4.1,1800
Restaurant_356,British,Full English Breakfast,3.8,850
Restaurant_356,British,Jacket Potato,5.0,420
Restaurant_357,British,Beans on Toast,1.8,350
Restaurant_357,British,Victoria Sponge,1.2,450
Restaurant_357,British,Full English Breakfast,2.1,850
Restaurant_357,British,Sticky Toffee Pudding,2.0,400
Restaurant_357,British,Jacket Potato,1.9,420
Restaurant_357,British,Fish & Chips,1.6,950
Restaurant_358,Mexican,Guacamole & Chips,2.7,500
Restaurant_358,Mexican,Flan,3.2,300
Restaurant_358,Mexican,Churros,2.5,350
Restaurant_358,Mexican,Elote,2.2,300
Restaurant_358,Mexican,Nachos,2.1,700
Restaurant_358,Mexican,Enchiladas,2.4,900
Restaurant_359,Cafe,Club Sandwich,4.9,700
Restaurant_359,Cafe,Croissant,4.4,280
Restaurant_359,Cafe,Eggs Benedict,4.2,750
Restaurant_359,Cafe,Avocado Toast,4.7,650
Restaurant_359,Cafe,Smoothie,5.0,400
Restaurant_360,British,Shepherd's Pie,5.0,1200
Restaurant_360,British,Full English Breakfast,5.0,850
Restaurant_360,British,Beef Wellington,5.0,1800
Restaurant_360,British,Victoria Sponge,4.9,450
Restaurant_360,British,Fish & Chips,5.0,950
Restaurant_360,British,Jacket Potato,4.3,420
Restaurant_360,British,Cornish Pasty,4.3,500
Restaurant_361,Chinese,Wonton Soup,2.5,600
Restaurant_361,Chinese,Peking Duck,3.3,1800
Restaurant_361,Chinese,Spring Rolls,4.0,450
Restaurant_361,Chinese,Kung Pao Chicken,2.7,950
Restaurant_361,Chinese,Dim Sum,3.6,700
Restaurant_362,British,Sticky Toffee Pudding,3.2,400
Restaurant_362,British,Scotch Egg,3.3,380
Restaurant_362,British,Beans on Toast,2.9,350
Restaurant_362,British,Beef Wellington,3.4,1800
Restaurant_362,British,Victoria Sponge,4.1,450
Restaurant_363,Fast Food,Loaded Fries,4.7,550
Restaurant_363,Fast Food,BBQ Wings,4.2,750
Restaurant_363,Fast Food,Onion Rings,5.0,350
Restaurant_363,Fast Food,Milkshake,4.6,350
Restaurant_363,Fast Food,Hot Dog,4.8,400
Restaurant_364,Mexican,Elote,2.4,300
Restaurant_364,Mexican,Flan,2.5,300
Restaurant_364,Mexican,Enchiladas,3.3,900
Restaurant_364,Mexican,Beef Tacos,2.1,650
Restaurant_364,Mexican,Burrito Bowl,2.6,850
Restaurant_364,Mexican,Nachos,2.5,700
Restaurant_364,Mexican,Chicken Quesadilla,2.3,750
Restaurant_364,Mexican,Pico de Gallo,3.9,250
Restaurant_365,Cafe,Smoothie,2.7,400
Restaurant_365,Cafe,Cappuccino,1.7,350
Restaurant_365,Cafe,Eggs Benedict,3.2,750
Restaurant_365,Cafe,Club Sandwich,1.8,700
Restaurant_365,Cafe,Avocado Toast,2.1,650
Restaurant_365,Cafe,Cheese Toastie,1.6,380
Restaurant_366,Fast Food,Coleslaw,1.2,200
Restaurant_366,Fast Food,BBQ Wings,1.7,750
Restaurant_366,Fast Food,Fried Chicken,1.0,700
Restaurant_366,Fast Food,Loaded Fries,1.4,550
Restaurant_366,Fast Food,Fish Fillet,1.1,550
Restaurant_366,Fast Food,Onion Rings,1.2,350
Restaurant_366,Fast Food,Chicken Wrap,1.8,600
Restaurant_366,Fast Food,Beef Burger,1.0,650
Restaurant_367,Cafe,Avocado Toast,5.0,650
Restaurant_367,Cafe,Granola Bowl,4.6,550
Restaurant_367,Cafe,Eggs Benedict,5.0,750
Restaurant_367,Cafe,Club Sandwich,4.1,700
Restaurant_367,Cafe,Smoothie,5.0,400
Restaurant_367,Cafe,Croissant,5.0,280
Restaurant_368,Mexican,Guacamole & Chips,4.2,500
Restaurant_368,Mexican,Chicken Quesadilla,4.3,750
Restaurant_368,Mexican,Burrito Bowl,4.6,850
Restaurant_368,Mexican,Nachos,4.1,700
Restaurant_368,Mexican,Elote,3.7,300
Restaurant_368,Mexican,Flan,4.2,300
Restaurant_368,Mexican,Pico de Gallo,4.7,250
Restaurant_368,Mexican,Beef Tacos,4.3,650
Restaurant_369,Mediterranean,Moussaka,1.9,1100
Restaurant_369,Mediterranean,Tabbouleh,2.3,400
Restaurant_369,Mediterranean,Greek Salad,2.3,550
Restaurant_369,Mediterranean,Hummus & Pita,1.3,450
Restaurant_369,Mediterranean,Tzatziki,2.1,350
Restaurant_369,Mediterranean,Stuffed Vine Leaves,1.7,650
Restaurant_369,Mediterranean,Falafel Wrap,2.5,550
Restaurant_370,Italian,Cannoli,4.0,400
Restaurant_370,Italian,Penne Arrabbiata,5.0,850
Restaurant_370,Italian,Minestrone Soup,4.3,500
Restaurant_370,Italian,Margherita Pizza,5.0,900
Restaurant_370,Italian,Focaccia,4.6,350
Restaurant_370,Italian,Pasta Carbonara,4.3,1000
Restaurant_371,South Asian,Mango Lassi,4.5,250
Restaurant_371,South Asian,Gulab Jamun,4.3,200
Restaurant_371,South Asian,Garlic Naan,4.4,80
Restaurant_371,South Asian,Palak Paneer,3.8,650
Restaurant_371,South Asian,Samosa,3.7,120
Restaurant_371,South Asian,Chicken Tikka Masala,4.6,950
Restaurant_371,South Asian,Dal Makhani,3.6,550
Restaurant_371,South Asian,Seekh Kebab,4.2,750
Restaurant_372,Mexican,Burrito Bowl,1.0,850
Restaurant_372,Mexican,Pico de Gallo,1.5,250
Restaurant_372,Mexican,Churros,1.1,350
Restaurant_372,Mexican,Elote,1.0,300
Restaurant_372,Mexican,Enchiladas,1.2,900
Restaurant_372,Mexican,Nachos,1.0,700
Restaurant_372,Mexican,Beef Tacos,2.0,650
Restaurant_372,Mexican,Flan,1.0,300
Restaurant_373,Italian,Penne Arrabbiata,4.2,850
Restaurant_373,Italian,Cannoli,3.8,400
Restaurant_373,Italian,Minestrone Soup,4.6,500
Restaurant_373,Italian,Pasta Carbonara,4.0,1000
Restaurant_373,Italian,Focaccia,4.5,350
Restaurant_373,Italian,Bruschetta,4.0,450
Restaurant_373,Italian,Tiramisu,4.5,600
Restaurant_373,Italian,Lasagne,3.4,1100
Restaurant_374,South Asian,Mango Lassi,5.0,250
Restaurant_374,South Asian,Seekh Kebab,3.3,750
Restaurant_374,South Asian,Samosa,4.2,120
Restaurant_374,South Asian,Lamb Biryani,4.2,1100
Restaurant_374,South Asian,Gulab Jamun,4.1,200
Restaurant_375,Fast Food,Hot Dog,4.2,400
Restaurant_375,Fast Food,Coleslaw,4.3,200
Restaurant_375,Fast Food,Onion Rings,4.7,350
Restaurant_375,Fast Food,BBQ Wings,4.5,750
Restaurant_375,Fast Food,Milkshake,4.5,350
Restaurant_375,Fast Food,Fried Chicken,3.3,700
Restaurant_375,Fast Food,Loaded Fries,3.8,550
Restaurant_375,Fast Food,Chicken Wrap,4.2,600
Restaurant_376,Chinese,Fried Dumplings,2.6,650
Restaurant_376,Chinese,Bok Choy,3.6,400
Restaurant_376,Chinese,Spring Rolls,2.8,450
Restaurant_376,Chinese,Sweet & Sour Chicken,3.9,900
Restaurant_376,Chinese,Chow Mein,2.7,800
Restaurant_377,Italian,Tiramisu,2.1,600
Restaurant_377,Italian,Minestrone Soup,1.8,500
Restaurant_377,Italian,Cannoli,2.6,400
Restaurant_377,Italian,Bruschetta,2.0,450
Restaurant_377,Italian,Margherita Pizza,1.6,900
Restaurant_378,Cafe,Blueberry Muffin,2.7,250
Restaurant_378,Cafe,Smoothie,2.5,400
Restaurant_378,Cafe,Scone,2.2,220
Restaurant_378,Cafe,Granola Bowl,2.7,550
Restaurant_378,Cafe,Croissant,2.7,280
Restaurant_378,Cafe,Cheese Toastie,1.7,380
Restaurant_379,Fast Food,Fried Chicken,1.6,700
Restaurant_379,Fast Food,Chicken Wrap,1.1,600
Restaurant_379,Fast Food,Milkshake,1.2,350
Restaurant_379,Fast Food,Fish Fillet,1.3,550
Restaurant_379,Fast Food,Loaded Fries,1.0,550
Restaurant_379,Fast Food,Coleslaw,1.7,200
Restaurant_379,Fast Food,Hot Dog,1.0,400
Restaurant_380,Mexican,Elote,4.7,300
Restaurant_380,Mexican,Burrito Bowl,4.8,850
Restaurant_380,Mexican,Pico de Gallo,4.8,250
Restaurant_380,Mexican,Enchiladas,4.8,900
Restaurant_380,Mexican,Flan,4.0,300
Restaurant_380,Mexican,Nachos,5.0,700
Restaurant_380,Mexican,Chicken Quesadilla,4.4,750
Restaurant_381,South Asian,Dal Makhani,1.2,550
Restaurant_381,South Asian,Mango Lassi,1.8,250
Restaurant_381,South Asian,Gulab Jamun,1.2,200
Restaurant_381,South Asian,Onion Bhaji,2.4,300
Restaurant_381,South Asian,Chicken Tikka Masala,1.6,950
Restaurant_382,Mexican,Flan,2.4,300
Restaurant_382,Mexican,Pico de Gallo,2.2,250
Restaurant_382,Mexican,Elote,2.6,300
Restaurant_382,Mexican,Enchiladas,1.7,900
Restaurant_382,Mexican,Beef Tacos,2.9,650
Restaurant_383,Mexican,Beef Tacos,1.0,650
Restaurant_383,Mexican,Burrito Bowl,1.9,850
Restaurant_383,Mexican,Enchiladas,1.9,900
Restaurant_383,Mexican,Chicken Quesadilla,1.0,750
Restaurant_383,Mexican,Guacamole & Chips,1.1,500
Restaurant_383,Mexican,Churros,1.3,350
Restaurant_383,Mexican,Nachos,1.0,700
Restaurant_384,British,Jacket Potato,3.7,420
Restaurant_384,British,Beans on Toast,3.6,350
Restaurant_384,British,Beef Wellington,3.3,1800
Restaurant_384,British,Fish & Chips,3.4,950
Restaurant_384,British,Cornish Pasty,2.9,500
Restaurant_384,British,Victoria Sponge,3.7,450
Restaurant_384,British,Full English Breakfast,2.6,850
Restaurant_384,British,Sticky Toffee Pudding,3.4,400
Restaurant_385,Mediterranean,Greek Salad,2.1,550
Restaurant_385,Mediterranean,Hummus & Pita,3.7,450
Restaurant_385,Mediterranean,Falafel Wrap,3.2,550
Restaurant_385,Mediterranean,Lamb Shawarma,3.1,900
Restaurant_385,Mediterranean,Tabbouleh,2.4,400
Restaurant_385,Mediterranean,Baklava,3.2,350
Restaurant_386,Fast Food,Fish Fillet,1.7,550
Restaurant_386,Fast Food,Loaded Fries,3.4,550
Restaurant_386,Fast Food,Beef Burger,3.2,650
Restaurant_386,Fast Food,Fried Chicken,1.9,700
Restaurant_386,Fast Food,Coleslaw,3.0,200
Restaurant_387,South Asian,Palak Paneer,1.9,650
Restaurant_387,South Asian,Dal Makhani,1.8,550
Restaurant_387,South Asian,Lamb Biryani,2.0,1100
Restaurant_387,South Asian,Onion Bhaji,2.7,300
Restaurant_387,South Asian,Samosa,2.0,120
Restaurant_387,South Asian,Gulab Jamun,1.5,200
Restaurant_387,South Asian,Mango Lassi,2.0,250
Restaurant_387,South Asian,Garlic Naan,2.6,80
Restaurant_388,Mediterranean,Tabbouleh,2.9,400
Restaurant_388,Mediterranean,Lamb Shawarma,3.0,900
Restaurant_388,Mediterranean,Greek Salad,3.5,550
Restaurant_388,Mediterranean,Hummus & Pita,3.7,450
Restaurant_388,Mediterranean,Falafel Wrap,2.3,550
Restaurant_388,Mediterranean,Baklava,3.7,350
Restaurant_389,Mediterranean,Greek Salad,2.9,550
Restaurant_389,Mediterranean,Grilled Halloumi,2.6,800
Restaurant_389,Mediterranean,Moussaka,1.8,1100
Restaurant_389,Mediterranean,Hummus & Pita,2.1,450
Restaurant_389,Mediterranean,Tzatziki,2.5,350
Restaurant_389,Mediterranean,Falafel Wrap,3.4,550
Restaurant_389,Mediterranean,Tabbouleh,2.8,400
Restaurant_389,Mediterranean,Baklava,2.2,350
Restaurant_390,Fast Food,Fried Chicken,2.8,700
Restaurant_390,Fast Food,Hot Dog,2.9,400
Restaurant_390,Fast Food,Beef Burger,3.3,650
Restaurant_390,Fast Food,Fish Fillet,3.0,550
Restaurant_390,Fast Food,Milkshake,2.4,350
Restaurant_390,Fast Food,Onion Rings,2.4,350
Restaurant_391,Italian,Risotto,3.7,1200
Restaurant_391,Italian,Bruschetta,4.7,450
Restaurant_391,Italian,Pasta Carbonara,4.4,1000
Restaurant_391,Italian,Tiramisu,3.6,600
Restaurant_391,Italian,Focaccia,4.3,350
Restaurant_391,Italian,Penne Arrabbiata,4.4,850
Restaurant_391,Italian,Cannoli,4.6,400
Restaurant_391,Italian,Lasagne,4.2,1100
Restaurant_392,British,Victoria Sponge,4.5,450
Restaurant_392,British,Jacket Potato,4.2,420
Restaurant_392,British,Cornish Pasty,4.5,500
Restaurant_392,British,Beans on Toast,4.5,350
Restaurant_392,British,Full English Breakfast,4.4,850
Restaurant_392,British,Beef Wellington,4.3,1800
Restaurant_392,British,Fish & Chips,4.5,950
Restaurant_393,Cafe,Granola Bowl,3.8,550
Restaurant_393,Cafe,Croissant,4.2,280
Restaurant_393,Cafe,Avocado Toast,5.0,650
Restaurant_393,Cafe,Scone,4.8,220
Restaurant_393,Cafe,Club Sandwich,4.8,700
Restaurant_393,Cafe,Cheese Toastie,4.6,380
Restaurant_393,Cafe,Eggs Benedict,4.2,750
Restaurant_393,Cafe,Cappuccino,4.8,350
Restaurant_394,Cafe,Croissant,3.9,280
Restaurant_394,Cafe,Smoothie,4.4,400
Restaurant_394,Cafe,Cheese Toastie,4.5,380
Restaurant_394,Cafe,Cappuccino,4.3,350
Restaurant_394,Cafe,Granola Bowl,4.9,550
Restaurant_394,Cafe,Blueberry Muffin,4.6,250
Restaurant_394,Cafe,Club Sandwich,4.6,700
Restaurant_394,Cafe,Avocado Toast,5.0,650
Restaurant_395,Cafe,Cheese Toastie,3.1,380
Restaurant_395,Cafe,Club Sandwich,4.4,700
Restaurant_395,Cafe,Croissant,2.9,280
Restaurant_395,Cafe,Scone,2.8,220
Restaurant_395,Cafe,Eggs Benedict,3.7,750
Restaurant_396,Mediterranean,Falafel Wrap,4.1,550
Restaurant_396,Mediterranean,Baklava,4.5,350
Restaurant_396,Mediterranean,Stuffed Vine Leaves,5.0,650
Restaurant_396,Mediterranean,Tabbouleh,4.4,400
Restaurant_396,Mediterranean,Hummus & Pita,5.0,450
Restaurant_396,Mediterranean,Lamb Shawarma,3.7,900
Restaurant_397,Fast Food,BBQ Wings,3.2,750
Restaurant_397,Fast Food,Coleslaw,3.4,200
Restaurant_397,Fast Food,Hot Dog,3.2,400
Restaurant_397,Fast Food,Beef Burger,3.4,650
Restaurant_397,Fast Food,Chicken Wrap,3.8,600
Restaurant_397,Fast Food,Fried Chicken,2.6,700
Restaurant_398,Mediterranean,Baklava,3.7,350
Restaurant_398,Mediterranean,Falafel Wrap,3.9,550
Restaurant_398,Mediterranean,Greek Salad,3.8,550
Restaurant_398,Mediterranean,Grilled Halloumi,3.2,800
Restaurant_398,Mediterranean,Tabbouleh,3.6,400
Restaurant_398,Mediterranean,Moussaka,2.8,1100
Restaurant_398,Mediterranean,Tzatziki,2.9,350
Restaurant_398,Mediterranean,Hummus & Pita,3.4,450
Restaurant_399,South Asian,Gulab Jamun,1.8,200
Restaurant_399,South Asian,Lamb Biryani,1.0,1100
Restaurant_399,South Asian,Seekh Kebab,1.8,750
Restaurant_399,South Asian,Palak Paneer,2.0,650
Restaurant_399,South Asian,Onion Bhaji,2.0,300
Restaurant_399,South Asian,Mango Lassi,1.0,250
Restaurant_399,South Asian,Garlic Naan,1.1,80
Restaurant_400,South Asian,Lamb Biryani,2.9,1100
Restaurant_400,South Asian,Garlic Naan,3.0,80
Restaurant_400,South Asian,Seekh Kebab,3.6,750
Restaurant_400,South Asian,Chicken Tikka Masala,3.6,950
Restaurant_400,South Asian,Palak Paneer,3.0,650
Restaurant_400,South Asian,Dal Makhani,4.5,550
Restaurant_400,South Asian,Onion Bhaji,3.7,300
Restaurant_401,Fast Food,Beef Burger,2.9,650
Restaurant_401,Fast Food,Hot Dog,3.3,400
Restaurant_401,Fast Food,Fried Chicken,2.6,700
Restaurant_401,Fast Food,Fish Fillet,3.1,550
